step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
56,PAYMENT,628.83,C001613632,123464.11,122835.28,C000777795,259939.1,0.0,0,0
114,PAYMENT,795.12,C003455729,197389.05,196593.93,C004346277,187563.76,0.0,0,0
650,DEBIT,568.24,C001691572,18836.34,18268.1,C007944153,490272.02,0.0,0,0
687,DEBIT,1837.35,C002457833,169468.87,167631.52,C001980010,425967.12,0.0,0,0
220,PAYMENT,2744.97,C008444253,453401.33,450656.36000000004,C002197768,98427.69,0.0,0,0
326,PAYMENT,10626.08,C003541005,269625.09,258999.01000000004,C003110661,65877.56,0.0,0,0
168,PAYMENT,19823.14,C001683165,183038.56,163215.41999999998,C001359308,185281.29,0.0,0,0
253,CASH_OUT,182.58,C004562602,299906.87,299724.29,C005398551,68014.74,0.0,0,0
576,PAYMENT,806.4,C006688990,206560.92,205754.52000000002,C000080164,153243.27,0.0,0,0
680,CASH_IN,2217.83,C002764491,263617.3,261399.47,C009547660,240500.76,0.0,0,0
578,PAYMENT,9864.38,C004292193,215077.22,205212.84,C008712593,85009.22,0.0,0,0
733,CASH_OUT,8112.8,C004753280,245021.02,236908.22,C009882779,396922.23,0.0,0,0
141,PAYMENT,3024.85,C007733974,363657.47,360632.62,C000726635,388851.54,0.0,0,0
68,PAYMENT,1039.58,C006634387,166127.02,165087.44,C002875668,404004.04,0.0,0,0
140,CASH_OUT,381.01,C000531995,44325.43,43944.42,C005181688,198324.67,0.0,0,0
738,DEBIT,3487.46,C006076570,287469.38,283981.92,C007063247,247490.21,0.0,0,0
548,PAYMENT,2836.93,C000181339,454944.3,452107.37,C004535997,264314.06,0.0,0,0
527,CASH_IN,6772.03,C009770437,329205.39,322433.36,C007309449,192852.64,0.0,0,0
160,PAYMENT,1558.61,C002317034,216173.63,214615.02000000002,C007122262,371695.62,0.0,0,0
142,CASH_IN,1477.78,C003335610,53525.88,52048.1,C001076053,288678.03,0.0,0,0
408,PAYMENT,683.12,C007932439,18389.45,17706.33,C005232888,297692.12,0.0,0,0
216,TRANSFER,5379.16,C002215190,358913.07,353533.91000000003,C006524673,317552.18,0.0,0,0
414,PAYMENT,138.69,C007606725,362450.74,362312.05,C008975979,376751.28,0.0,0,0
576,DEBIT,401.3,C001549147,95629.12,95227.81999999999,C000678364,351975.53,0.0,0,0
138,CASH_IN,1897.45,C005171859,345825.73,343928.27999999997,C004639645,207606.15,0.0,0,0
235,CASH_OUT,1124.25,C004586397,323286.88,322162.63,C009915046,465090.55,0.0,0,0
479,PAYMENT,9908.93,C009576658,372906.25,362997.32,C009964377,390461.76,0.0,0,0
192,TRANSFER,1443.47,C008470874,70900.31,69456.84,C003254988,291962.26,0.0,0,0
54,CASH_IN,5570.6,C005662666,228727.99,223157.38999999998,C003795327,263972.97,0.0,0,0
732,PAYMENT,3505.49,C000207307,298918.12,295412.63,C005399089,36233.14,0.0,0,0
84,CASH_OUT,3436.78,C007374374,247279.09,243842.31,C002216553,480933.99,0.0,0,0
625,PAYMENT,4881.72,C009276669,489000.79,484119.07,C007386523,181044.46,0.0,0,0
590,CASH_IN,10728.54,C001233650,121070.39,110341.85,C004807192,215903.82,0.0,0,0
635,CASH_IN,5377.07,C001402022,497862.99,492485.92,C004739096,139271.59,0.0,0,0
44,TRANSFER,5235.51,C002567503,202541.39,197305.88,C009400175,385568.58,0.0,0,0
622,CASH_OUT,1872.32,C009328937,340491.94,338619.62,C000178413,319926.42,0.0,0,0
435,CASH_IN,6067.75,C008557381,314717.1,308649.35,C003791652,120885.8,0.0,0,0
490,CASH_IN,3833.87,C007439129,1711.94,0.0,C008269902,208387.12,0.0,0,0
392,CASH_IN,1031.52,C006773668,20900.58,19869.06,C000050941,496636.54,0.0,0,0
723,CASH_OUT,8417.9,C008630539,88253.25,79835.35,C003573934,372228.2,0.0,0,0
181,PAYMENT,3572.2,C005472013,475166.26,471594.06,C002271445,84553.69,0.0,0,0
127,CASH_OUT,4895.08,C009282265,164463.58,159568.5,C007557956,34618.49,0.0,0,0
194,CASH_OUT,2997.51,C008882516,242532.02,239534.50999999998,C004056678,357289.28,0.0,0,0
612,DEBIT,100168.45,C002362317,400518.27,300349.82,C000004501,493617.57,0.0,0,0
369,CASH_IN,2165.64,C000522707,323198.61,321032.97,C002370356,146236.9,0.0,0,0
685,CASH_IN,7125.72,C006006980,124902.56,117776.84,C004650241,103522.69,0.0,0,0
31,PAYMENT,17719.77,C003694332,89135.54,71415.76999999999,C002677647,315465.12,0.0,0,0
31,DEBIT,450.37,C003779315,13728.7,13278.33,C001286104,422340.74,0.0,0,0
339,CASH_IN,2710.2,C009603098,133550.04,130839.84000000001,C008826984,150796.73,0.0,0,0
583,CASH_OUT,18989.23,C006621390,206213.23,187224.0,C005587231,130044.16,0.0,0,0
305,CASH_IN,2626.19,C000059075,126588.12,123961.93,C008723044,825.24,0.0,0,0
569,CASH_IN,7244.55,C008494622,388504.77,381260.22000000003,C001379741,413186.8,0.0,0,0
713,CASH_OUT,15529.42,C007948325,202875.1,187345.68,C005187919,452581.72,0.0,0,0
59,PAYMENT,7206.55,C002552719,360677.09,353470.54000000004,C003243968,305912.17,0.0,0,0
614,PAYMENT,1300.87,C002425893,205948.7,204647.83000000002,C003197540,226115.76,0.0,0,0
490,PAYMENT,1080.63,C002567075,399226.85,398146.22,C005379529,331162.48,0.0,0,0
133,CASH_IN,3795.84,C001383493,11759.96,7964.119999999999,C004007771,171576.59,0.0,0,0
484,TRANSFER,153.72,C007146503,406484.92,406331.2,C007518879,157720.8,0.0,0,0
233,TRANSFER,683.91,C005053078,173694.25,173010.34,C003733739,37276.68,0.0,0,0
459,PAYMENT,6463.17,C009688616,390704.31,384241.14,C009502593,161283.16,0.0,0,0
704,CASH_IN,306.0,C005992177,399276.41,398970.41,C001807849,10201.18,0.0,0,0
350,CASH_OUT,69449.73,C001412865,370214.42,300764.69,C005920327,76005.53,0.0,0,0
228,TRANSFER,2315.72,C008781206,491639.94,489324.22000000003,C007396647,130080.6,0.0,0,0
51,TRANSFER,2462.81,C004204625,236502.73,234039.92,C008447249,444473.85,0.0,0,0
241,PAYMENT,921.42,C002823705,313109.2,312187.78,C005674436,452717.34,0.0,0,0
695,TRANSFER,43334.47,C004052333,19763.71,0.0,C007827384,17878.75,0.0,0,0
658,PAYMENT,834.98,C009071530,173895.71,173060.72999999998,C000790480,281906.56,0.0,0,0
604,CASH_IN,6179.73,C000596324,408469.49,402289.76,C008417585,195504.7,0.0,0,0
543,PAYMENT,281.94,C006052894,17771.62,17489.68,C000521044,105576.31,0.0,0,0
543,CASH_OUT,4126.81,C003829848,316222.69,312095.88,C004604989,322557.06,0.0,0,0
232,TRANSFER,677.31,C003083824,16917.28,16239.97,C001208363,371012.68,0.0,0,0
108,CASH_IN,6436.0,C004275316,27206.99,20770.99,C005438489,58047.02,0.0,0,0
294,PAYMENT,3987.88,C003465897,241820.88,237833.0,C002627725,266196.27,0.0,0,0
238,CASH_OUT,3638.29,C009945936,456679.91,453041.62,C000951606,200738.0,0.0,0,0
641,PAYMENT,371.4,C004411512,356939.74,356568.33999999997,C001428152,367142.62,0.0,0,0
53,CASH_IN,13813.24,C009620054,303258.64,289445.4,C009889583,410064.76,0.0,0,0
212,DEBIT,2354.93,C003112942,233665.57,231310.64,C001212956,276188.92,0.0,0,0
438,CASH_OUT,3754.48,C003493274,117197.55,113443.07,C008937923,485690.56,0.0,0,0
34,CASH_OUT,26000.44,C005082369,95785.31,69784.87,C002487360,258753.92,0.0,0,0
158,TRANSFER,790.18,C002689267,429701.94,428911.76,C003575812,226339.31,0.0,0,0
515,PAYMENT,104616.24,C004008845,389301.81,284685.57,C008971702,177575.56,0.0,0,0
400,DEBIT,3469.7,C002799514,7337.63,3867.9300000000003,C004990633,180340.84,0.0,0,0
324,DEBIT,3954.55,C006554323,92028.91,88074.36,C001329112,227981.5,0.0,0,0
319,TRANSFER,22990.99,C007152379,263994.4,241003.41000000003,C007277689,175137.68,0.0,0,0
47,CASH_IN,799.87,C008929871,150569.66,149769.79,C005389503,414377.78,0.0,0,0
79,CASH_IN,13611.15,C001925888,159199.65,145588.5,C005013802,264210.03,0.0,0,0
152,CASH_IN,30643.86,C007295137,10008.42,0.0,C003607133,101526.69,0.0,0,0
677,TRANSFER,3807.36,C004352531,416489.99,412682.63,C004026893,46582.43,0.0,0,0
47,TRANSFER,11232.44,C002315388,327319.79,316087.35,C002560353,118380.66,0.0,0,0
455,CASH_IN,2652.85,C006213537,133760.5,131107.65,C003276669,307992.78,0.0,0,0
71,DEBIT,9898.74,C006651345,489606.6,479707.86,C001286978,152473.51,0.0,0,0
62,PAYMENT,1126.45,C003547490,339461.37,338334.92,C006719483,263950.49,0.0,0,0
332,CASH_OUT,6019.32,C003773444,215345.01,209325.69,C003751938,221807.28,0.0,0,0
186,PAYMENT,4885.94,C003936949,486212.55,481326.61,C008282112,185167.65,0.0,0,0
216,CASH_IN,1291.04,C005373762,90043.14,88752.1,C004121729,62960.24,0.0,0,0
93,CASH_OUT,822.82,C008122770,21297.16,20474.34,C009224784,143981.72,0.0,0,0
513,PAYMENT,2266.81,C007948492,44081.47,41814.66,C008506419,370304.61,0.0,0,0
619,CASH_IN,5924.4,C007336387,126861.26,120936.86,C008647782,167739.64,0.0,0,0
435,CASH_IN,864.91,C006396275,440649.05,439784.14,C008307077,244321.29,0.0,0,0
32,PAYMENT,9065.06,C004030915,378294.17,369229.11,C007087606,308646.26,0.0,0,0
228,CASH_OUT,7270.14,C006089791,354137.28,346867.14,C001043282,44888.92,0.0,0,0
326,PAYMENT,8294.08,C004022196,448584.34,440290.26,C004638524,305017.76,0.0,0,0
135,PAYMENT,3435.55,C000279876,309747.0,306311.45,C000785742,47362.36,0.0,0,0
17,PAYMENT,595.18,C003340406,318779.71,318184.53,C003485953,349735.29,0.0,0,0
29,PAYMENT,281.2,C003602895,393951.24,393670.04,C007666903,294288.56,0.0,0,0
400,CASH_IN,1035.44,C002369305,373498.94,372463.5,C009073414,487110.37,0.0,0,0
286,DEBIT,1671.12,C004299309,224119.99,222448.87,C000921095,109225.31,0.0,0,0
432,PAYMENT,1546.85,C003253785,100327.55,98780.7,C001945512,44280.72,0.0,0,0
617,PAYMENT,354.41,C007496371,338477.89,338123.48000000004,C004179839,434074.39,0.0,0,0
63,TRANSFER,1942.59,C005950274,397361.47,395418.87999999995,C006537165,118886.43,0.0,0,0
690,PAYMENT,4438.42,C008321843,328811.25,324372.83,C005664556,472878.85,0.0,0,0
481,CASH_IN,89926.28,C003707707,452359.09,362432.81000000006,C000898836,238580.32,0.0,0,0
289,CASH_IN,24517.69,C007335744,330828.25,306310.56,C006655750,417292.64,0.0,0,0
189,PAYMENT,3554.6,C009691310,5334.09,1779.4900000000002,C001551595,74794.37,0.0,0,0
532,CASH_IN,45613.19,C000002995,431172.23,385559.04,C001789311,158953.52,0.0,0,0
573,PAYMENT,5719.21,C007423402,197306.0,191586.79,C004077946,280429.2,0.0,0,0
523,CASH_OUT,1146.63,C005398792,412873.81,411727.18,C008339907,392232.39,0.0,0,0
275,CASH_IN,5736.1,C005621698,127267.99,121531.89,C003295676,455014.86,0.0,0,0
372,PAYMENT,3475.53,C000792158,389089.49,385613.95999999996,C003486255,171862.33,0.0,0,0
599,PAYMENT,1304.14,C002413512,491910.46,490606.32,C007398848,95650.69,0.0,0,0
139,PAYMENT,649.69,C006271997,91903.97,91254.28,C008351454,350674.67,0.0,0,0
685,CASH_OUT,318.19,C009764961,37635.31,37317.119999999995,C004555127,222779.63,0.0,0,0
216,CASH_OUT,2708.13,C001224178,490193.3,487485.17,C000004828,468574.72,0.0,0,0
135,PAYMENT,14822.12,C005683088,464922.03,450099.91000000003,C001372220,442393.74,0.0,0,0
380,DEBIT,2646.45,C003988631,118127.29,115480.84,C006954978,230938.88,0.0,0,0
306,CASH_IN,772.54,C004275308,469501.56,468729.02,C004046198,326062.88,0.0,0,0
306,CASH_OUT,240.3,C002326978,45964.58,45724.28,C007388108,340646.16,0.0,0,0
700,PAYMENT,2537.11,C005412136,377799.12,375262.01,C004175365,310092.63,0.0,0,0
139,CASH_OUT,6578.56,C005358510,24037.44,17458.879999999997,C007834746,497735.63,0.0,0,0
454,PAYMENT,1009.47,C005362586,180513.17,179503.7,C007109956,273319.89,0.0,0,0
412,CASH_IN,2629.82,C006545717,382764.01,380134.19,C001834423,66109.83,0.0,0,0
172,PAYMENT,1217.8,C006432436,167416.81,166199.01,C002730285,211432.75,0.0,0,0
725,DEBIT,128.75,C002176801,4630.06,4501.31,C001727904,180821.77,0.0,0,0
152,CASH_OUT,9360.37,C002253156,102526.23,93165.86,C008552492,362337.74,0.0,0,0
332,PAYMENT,1017.73,C008579326,465637.23,464619.5,C000280285,243717.6,0.0,0,0
115,PAYMENT,73494.36,C001315562,467608.67,394114.31,C005241895,32387.29,0.0,0,0
30,CASH_IN,6192.02,C005420539,361858.31,355666.29,C007044142,143115.32,0.0,0,0
394,PAYMENT,1988.65,C002231565,416149.63,414160.98,C009092633,423551.53,0.0,0,0
37,CASH_IN,1651.92,C009394797,310159.37,308507.45,C009058022,30237.04,0.0,0,0
479,PAYMENT,1929.25,C008915253,456900.97,454971.72,C001136274,131133.14,0.0,0,0
388,PAYMENT,2584.52,C008508370,161377.05,158792.53,C007404623,97768.04,0.0,0,0
183,PAYMENT,744.12,C007896036,447218.41,446474.29,C006567681,142861.25,0.0,0,0
144,CASH_IN,205.23,C003891479,1314.13,1108.9,C000971635,287757.84,0.0,0,0
421,PAYMENT,690.22,C007190294,404250.53,403560.31000000006,C006525901,445967.99,0.0,0,0
116,CASH_IN,3881.52,C006908358,48869.73,44988.21000000001,C003128056,399185.69,0.0,0,0
244,PAYMENT,655.83,C007846590,340727.95,340072.12,C004805054,94928.44,0.0,0,0
364,PAYMENT,15595.03,C000536302,253627.51,238032.48,C000633834,281818.67,0.0,0,0
266,PAYMENT,4230.9,C008347639,363410.33,359179.43,C009332332,194796.52,0.0,0,0
234,PAYMENT,9692.84,C004127971,215223.77,205530.93,C002890901,253720.22,0.0,0,0
467,CASH_IN,5139.17,C003972755,75701.04,70561.87,C002087811,417094.28,0.0,0,0
574,PAYMENT,9488.57,C007849160,198643.72,189155.15,C005660688,176154.33,0.0,0,0
462,PAYMENT,1245.67,C000057259,250054.95,248809.28,C009379618,3358.71,0.0,0,0
7,TRANSFER,24356.68,C000091675,76727.38,52370.700000000004,C001222405,377629.11,0.0,0,0
539,CASH_IN,318.99,C005866572,293900.46,293581.47000000003,C003402363,210702.38,0.0,0,0
395,PAYMENT,20414.55,C000419996,474896.11,454481.56,C000061120,268583.32,0.0,0,0
658,PAYMENT,3015.64,C006918662,176055.41,173039.77,C003592263,406372.3,0.0,0,0
92,CASH_IN,99.23,C009933437,160918.11,160818.87999999998,C008988398,114313.21,0.0,0,0
580,CASH_IN,380.51,C008024834,119953.29,119572.78,C002169327,182528.62,0.0,0,0
509,CASH_IN,2249.51,C006611002,337365.72,335116.20999999996,C005948852,14804.59,0.0,0,0
659,PAYMENT,45257.45,C000980285,219463.32,174205.87,C005221083,319319.83,0.0,0,0
498,PAYMENT,1027.9,C006244904,312453.36,311425.45999999996,C001401749,16984.64,0.0,0,0
1,PAYMENT,3233.54,C009116956,237850.95,234617.41,C005736972,481877.22,0.0,0,0
481,PAYMENT,394.06,C000094212,495899.33,495505.27,C003888373,286271.07,0.0,0,0
639,CASH_IN,1209.76,C000834726,274591.35,273381.58999999997,C002506687,425495.58,0.0,0,0
606,DEBIT,3340.25,C002444998,46484.49,43144.24,C002630202,256836.66,0.0,0,0
67,PAYMENT,331.18,C000869604,254252.51,253921.33000000002,C001682050,367609.61,0.0,0,0
723,PAYMENT,815.1,C004988298,448556.18,447741.08,C000792074,96307.07,0.0,0,0
723,CASH_OUT,1954.29,C004405420,427404.74,425450.45,C006666409,91536.39,0.0,0,0
711,TRANSFER,491.42,C006246664,254585.99,254094.56999999998,C000044917,20554.17,0.0,0,0
724,CASH_IN,5130.08,C000100197,192569.23,187439.15000000002,C007966141,8915.52,0.0,0,0
506,PAYMENT,167.81,C004708409,7894.87,7727.0599999999995,C008417908,51510.51,0.0,0,0
368,PAYMENT,6256.87,C009111527,429450.35,423193.48,C005599722,374783.87,0.0,0,0
441,CASH_IN,4564.46,C004845730,272402.55,267838.08999999997,C003367528,489353.26,0.0,0,0
308,PAYMENT,3895.19,C001134439,263222.63,259327.44,C002277624,72963.73,0.0,0,0
186,PAYMENT,3267.97,C009766842,38994.83,35726.86,C007536073,479893.86,0.0,0,0
79,TRANSFER,3449.7,C000516299,15491.95,12042.25,C001247861,333013.96,0.0,0,0
562,PAYMENT,7306.31,C008526543,441410.7,434104.39,C008407610,227990.0,0.0,0,0
131,CASH_IN,518.6,C003209766,82028.72,81510.12,C006008474,150782.11,0.0,0,0
388,PAYMENT,1581.14,C008268930,266968.63,265387.49,C002822844,322239.74,0.0,0,0
193,CASH_IN,1010.48,C000081439,331045.21,330034.73000000004,C007066802,376829.51,0.0,0,0
189,CASH_IN,20550.73,C002482747,146778.73,126228.00000000001,C002095987,60958.76,0.0,0,0
288,CASH_OUT,1487.41,C009593002,88012.73,86525.31999999999,C000039859,219998.85,0.0,0,0
467,CASH_OUT,236.85,C006347069,295769.71,295532.86000000004,C002314730,362052.2,0.0,0,0
370,PAYMENT,11001.23,C001589179,414962.5,403961.27,C005138945,275153.48,0.0,0,0
400,DEBIT,12105.44,C005247657,234660.19,222554.75,C006576439,354279.99,0.0,0,0
21,DEBIT,406.1,C009219331,148597.88,148191.78,C008683759,285232.69,0.0,0,0
66,CASH_IN,6266.94,C002973084,147778.18,141511.24,C003013278,47152.44,0.0,0,0
609,CASH_IN,1705.31,C005473870,141400.05,139694.74,C000568959,44609.69,0.0,0,0
226,PAYMENT,632.15,C001315531,3108.44,2476.29,C004719194,460789.26,0.0,0,0
693,CASH_OUT,1646.84,C007254519,386003.58,384356.74,C000798988,42449.18,0.0,0,0
254,CASH_IN,6751.84,C000467383,192800.72,186048.88,C003497605,408957.91,0.0,0,0
267,DEBIT,860.95,C006309135,52178.22,51317.270000000004,C007535091,96518.12,0.0,0,0
26,PAYMENT,147.66,C003730689,82390.71,82243.05,C005190301,457119.58,0.0,0,0
178,TRANSFER,218.89,C005803431,351063.96,350845.07,C003335312,120884.4,0.0,0,0
269,DEBIT,20996.62,C007593929,98660.87,77664.25,C000660038,48836.7,0.0,0,0
498,CASH_OUT,4791.88,C008817679,415823.94,411032.06,C005952498,342249.03,0.0,0,0
286,DEBIT,3118.44,C001770352,338556.62,335438.18,C004206327,148090.04,0.0,0,0
6,CASH_OUT,5448.32,C001561511,290589.41,285141.08999999997,C006599127,389133.6,0.0,0,0
274,CASH_IN,8135.74,C007969515,458947.48,450811.74,C005585470,288511.99,0.0,0,0
441,CASH_OUT,7436.26,C009033609,2299.2,0.0,C002395328,163382.32,0.0,0,0
377,CASH_IN,898.91,C002326027,394813.15,393914.24000000005,C004187264,457259.5,0.0,0,0
75,CASH_IN,4274.74,C005067163,356598.37,352323.63,C002647106,197752.58,0.0,0,0
609,CASH_OUT,1579.44,C004489081,459325.17,457745.73,C006186491,273086.46,0.0,0,0
620,CASH_OUT,3229.62,C001424867,335704.03,332474.41000000003,C005671474,11050.65,0.0,0,0
591,TRANSFER,2037.79,C006723241,38811.59,36773.799999999996,C008853213,11790.23,0.0,0,0
398,CASH_OUT,3645.22,C003208433,114677.24,111032.02,C007857304,147761.59,0.0,0,0
635,CASH_IN,8086.17,C007557395,130701.77,122615.6,C002791265,149508.73,0.0,0,0
121,CASH_OUT,789.95,C006336835,284273.93,283483.98,C008116770,236879.16,0.0,0,0
658,TRANSFER,47795.56,C008740183,129444.33,81648.77,C004514811,79392.58,0.0,0,0
313,PAYMENT,7841.85,C005813098,9398.95,1557.1000000000004,C000817414,375282.24,0.0,0,0
333,CASH_IN,280.76,C006858475,418796.63,418515.87,C005286563,136744.64,0.0,0,0
332,CASH_IN,1484.04,C000368850,268172.86,266688.82,C000144706,170255.69,0.0,0,0
185,DEBIT,13877.19,C005069299,298585.02,284707.83,C007606749,450099.99,0.0,0,0
682,PAYMENT,472.58,C001403059,89739.67,89267.09,C009925470,282371.3,0.0,0,0
687,CASH_OUT,322.51,C002437024,303999.65,303677.14,C000090403,166797.01,0.0,0,0
59,CASH_IN,16496.26,C008015121,441413.36,424917.1,C002872418,102239.64,0.0,0,0
141,CASH_IN,86.68,C005946962,255369.25,255282.57,C005913258,292477.41,0.0,0,0
421,DEBIT,11571.18,C008319803,387125.22,375554.04,C003943616,12701.72,0.0,0,0
607,DEBIT,4973.32,C008130806,239850.62,234877.3,C000458157,71051.07,0.0,0,0
729,CASH_OUT,1780.43,C003805238,457564.9,455784.47000000003,C002104654,65269.45,0.0,0,0
140,CASH_OUT,14261.54,C001206908,318740.26,304478.72000000003,C003390079,405014.83,0.0,0,0
334,TRANSFER,5193.34,C008098953,402492.56,397299.22,C002330764,440835.81,0.0,0,0
475,CASH_OUT,1892.73,C009456554,181155.76,179263.03,C003049261,121344.56,0.0,0,0
618,PAYMENT,1072.48,C001947658,15515.44,14442.960000000001,C003216113,269403.19,0.0,0,0
297,CASH_IN,1500.81,C009412689,386217.06,384716.25,C005780884,95950.56,0.0,0,0
669,CASH_IN,650.86,C004921615,443920.47,443269.61,C006727498,486303.9,0.0,0,0
365,CASH_OUT,1835.42,C006602896,429533.5,427698.08,C004843833,228765.91,0.0,0,0
555,DEBIT,821.63,C001330095,452481.72,451660.08999999997,C007109020,39273.54,0.0,0,0
197,CASH_IN,17891.87,C005941983,11777.88,0.0,C003632955,488114.65,0.0,0,0
535,CASH_OUT,3167.72,C005428116,263241.05,260073.33,C009595946,185009.1,0.0,0,0
339,CASH_IN,27157.4,C004753587,91748.95,64591.549999999996,C005011005,300847.09,0.0,0,0
259,TRANSFER,2266.36,C007666905,128977.97,126711.61,C002192636,444032.62,0.0,0,0
507,CASH_IN,3808.32,C005684521,271373.82,267565.5,C002081203,445033.81,0.0,0,0
392,PAYMENT,6996.78,C004780274,36902.8,29906.020000000004,C009601007,364879.05,0.0,0,0
481,PAYMENT,521.98,C009787913,254898.77,254376.78999999998,C002854156,80255.46,0.0,0,0
325,PAYMENT,289.76,C007221079,16164.07,15874.31,C003820123,109269.67,0.0,0,0
411,TRANSFER,5847.1,C004334662,363334.88,357487.78,C007209445,420508.14,0.0,0,0
400,PAYMENT,2808.53,C005066862,47976.42,45167.89,C007024551,405504.16,0.0,0,0
669,PAYMENT,709.87,C004776702,195435.09,194725.22,C009679820,332938.31,0.0,0,0
145,CASH_IN,3117.54,C002257049,349594.31,346476.77,C001716015,49957.84,0.0,0,0
247,CASH_IN,1136.7,C000596882,50279.95,49143.25,C007672470,397600.62,0.0,0,0
30,PAYMENT,1327.61,C003048039,340741.49,339413.88,C002806511,146195.13,0.0,0,0
112,PAYMENT,10977.98,C006240776,309662.68,298684.7,C000782816,419625.25,0.0,0,0
656,PAYMENT,2831.07,C007774188,313294.4,310463.33,C003265812,254611.42,0.0,0,0
304,PAYMENT,13372.63,C007721806,233353.28,219980.65,C003266767,427799.91,0.0,0,0
329,CASH_OUT,2768.53,C002036782,261811.12,259042.59,C009894316,329606.29,0.0,0,0
734,PAYMENT,810.29,C001840717,362557.26,361746.97000000003,C008546414,317964.25,0.0,0,0
434,TRANSFER,603.16,C006849036,207326.03,206722.87,C009086661,118656.98,0.0,0,0
427,PAYMENT,472.83,C007425628,211001.13,210528.30000000002,C002270546,321131.63,0.0,0,0
457,CASH_OUT,3655.88,C006480104,306918.83,303262.95,C009555463,429159.89,0.0,0,0
245,PAYMENT,11425.94,C003040089,409945.6,398519.66,C004911742,53753.89,0.0,0,0
664,PAYMENT,14017.38,C009159566,180770.78,166753.4,C001682758,438638.99,0.0,0,0
148,CASH_OUT,6368.02,C007034486,123846.02,117478.0,C005955415,383984.82,0.0,0,0
655,CASH_OUT,2918.07,C009803206,245846.38,242928.31,C000569452,309676.87,0.0,0,0
391,CASH_OUT,1128.79,C008932389,112625.84,111497.05,C007622028,248156.88,0.0,0,0
232,CASH_OUT,8312.53,C006173044,72112.6,63800.07000000001,C001298484,472063.15,0.0,0,0
684,DEBIT,118377.46,C007357267,449341.59,330964.13,C007297551,195540.48,0.0,0,0
434,PAYMENT,5024.23,C007039165,220796.75,215772.52,C002927897,489156.6,0.0,0,0
121,DEBIT,4298.12,C001491732,53779.97,49481.85,C004681594,486684.51,0.0,0,0
638,CASH_OUT,2875.23,C009989282,283509.07,280633.84,C002353826,1153.12,0.0,0,0
506,TRANSFER,3428.25,C009151275,179042.83,175614.58,C004097534,181680.5,0.0,0,0
168,PAYMENT,30710.62,C002784112,485490.5,454779.88,C005736147,39212.61,0.0,0,0
440,CASH_IN,506.36,C001397068,325745.44,325239.08,C003933055,475026.35,0.0,0,0
385,CASH_IN,4457.63,C006046710,361698.08,357240.45,C008811687,496630.79,0.0,0,0
286,CASH_OUT,1323.53,C009804950,202030.41,200706.88,C007483221,394353.16,0.0,0,0
438,PAYMENT,2603.22,C008790896,15744.09,13140.87,C001258462,143720.48,0.0,0,0
515,PAYMENT,9417.75,C002946072,387421.58,378003.83,C008086156,399163.09,0.0,0,0
558,PAYMENT,5303.32,C009438548,265104.61,259801.28999999998,C009005931,42913.39,0.0,0,0
571,CASH_IN,23915.27,C008038976,23482.0,0.0,C000813628,449482.87,0.0,0,0
114,PAYMENT,4080.56,C005766775,494864.55,490783.99,C003203670,160716.36,0.0,0,0
74,PAYMENT,1542.54,C003647350,332202.34,330659.80000000005,C003431206,37421.29,0.0,0,0
34,CASH_IN,18366.82,C005841882,327948.76,309581.94,C007371412,172836.18,0.0,0,0
546,PAYMENT,4489.13,C002278245,128229.07,123739.94,C008132362,387437.7,0.0,0,0
428,CASH_OUT,3517.86,C005262790,390353.86,386836.0,C002406974,283724.14,0.0,0,0
643,CASH_IN,2105.72,C004091564,449033.63,446927.91000000003,C002784118,298741.72,0.0,0,0
191,PAYMENT,5626.56,C007761064,367300.06,361673.5,C004386718,266442.83,0.0,0,0
91,TRANSFER,1482.89,C000683201,178612.44,177129.55,C006473863,350052.67,0.0,0,0
456,CASH_OUT,5537.85,C006344732,297414.56,291876.71,C003324956,274759.44,0.0,0,0
663,CASH_OUT,30254.05,C001065510,334112.12,303858.07,C007231795,8174.74,0.0,0,0
451,CASH_OUT,13110.59,C000627370,442741.68,429631.08999999997,C005631229,412327.31,0.0,0,0
502,CASH_IN,3470.26,C001373654,305888.92,302418.66,C006809496,197133.04,0.0,0,0
39,PAYMENT,3098.69,C009539023,337003.21,333904.52,C001592408,152551.4,0.0,0,0
462,PAYMENT,2705.33,C007325985,349024.85,346319.51999999996,C004244432,418836.73,0.0,0,0
52,TRANSFER,3296.06,C000815542,207905.29,204609.23,C000331242,405369.28,0.0,0,0
665,CASH_IN,15646.37,C009930732,428124.6,412478.23,C000762877,300594.59,0.0,0,0
266,CASH_IN,167.33,C006455359,97796.92,97629.59,C002598547,356163.0,0.0,0,0
558,CASH_OUT,649.79,C007412559,302923.29,302273.5,C005339167,334091.64,0.0,0,0
73,CASH_OUT,485.55,C005808074,447785.2,447299.65,C004280356,169375.07,0.0,0,0
30,PAYMENT,427.3,C007123636,13743.79,13316.490000000002,C008056840,409634.47,0.0,0,0
344,PAYMENT,8879.58,C005968990,8589.17,0.0,C001353433,11045.5,0.0,0,0
186,PAYMENT,16628.21,C006021175,386395.62,369767.41,C005768530,395252.68,0.0,0,0
669,CASH_OUT,4431.49,C003119182,375691.11,371259.62,C006553262,422743.16,0.0,0,0
